ID,MONTHS_BALANCE,STATUS,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
5050802,-21,0,F,Y,N,2,270000.0,Working,Higher education,Married,House / apartment,-13144,-682,1,1,1,0,,4.0
5045222,-6,0,F,N,N,1,45000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11070,-645,1,1,0,0,Sales staff,3.0
5029365,-26,0,F,N,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-13633,-1692,1,0,1,0,Core staff,4.0
5118002,-21,C,M,Y,N,0,135000.0,Pensioner,Higher education,Separated,House / apartment,-24096,365243,1,0,0,0,,1.0
5116118,-4,0,F,N,N,1,180000.0,Working,Incomplete higher,Married,With parents,-9911,-2665,1,0,0,0,,3.0
5105544,-21,0,F,Y,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-11497,-1648,1,0,0,0,Sales staff,3.0
5115781,-19,C,M,N,Y,0,270000.0,Working,Secondary / secondary special,Married,With parents,-14754,-2871,1,1,0,0,Laborers,2.0
5112707,-10,0,F,N,Y,0,45000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21740,365243,1,0,0,0,,2.0
5089059,-27,C,F,Y,N,0,157500.0,State servant,Secondary / secondary special,Married,House / apartment,-17081,-2927,1,0,1,0,,2.0
5096039,-6,0,F,N,N,0,135000.0,Commercial associate,Higher education,Married,House / apartment,-14924,-2257,1,1,0,0,HR staff,2.0
5095470,-51,0,F,Y,Y,1,360000.0,Commercial associate,Incomplete higher,Married,House / apartment,-17091,-127,1,0,0,0,Laborers,3.0
5117984,-5,C,F,N,Y,0,135000.0,Working,Higher education,Married,House / apartment,-13570,-3626,1,0,0,0,Accountants,2.0
5068574,-36,C,F,N,Y,1,67500.0,Working,Secondary / secondary special,Married,With parents,-15964,-385,1,0,0,0,Sales staff,3.0
5132713,-3,0,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23351,365243,1,0,0,0,,2.0
5033787,-33,C,F,N,Y,0,117000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22351,365243,1,0,1,0,,2.0
5051250,-54,0,F,Y,N,0,121500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23328,365243,1,0,0,0,,1.0
5008844,-18,0,M,Y,Y,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20502,-4450,1,0,1,0,Drivers,2.0
5115524,-42,0,M,Y,Y,0,252000.0,Working,Secondary / secondary special,Married,House / apartment,-21663,-8015,1,0,1,0,Core staff,2.0
5053125,-20,C,M,Y,Y,1,234000.0,Working,Secondary / secondary special,Married,House / apartment,-11511,-3611,1,0,0,0,High skill tech staff,3.0
5112675,-1,0,F,N,Y,0,148500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19826,-2888,1,0,0,1,High skill tech staff,1.0
5143307,-43,0,F,N,Y,0,382500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-16514,-5187,1,0,0,0,Managers,1.0
5096011,-2,X,M,N,N,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,-9943,-554,1,1,0,0,Managers,3.0
5096725,-25,X,M,Y,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10910,-2349,1,1,0,0,Laborers,2.0
5125565,0,0,M,Y,N,0,148500.0,State servant,Secondary / secondary special,Married,House / apartment,-10325,-3026,1,1,0,0,,2.0
5139948,-40,C,F,Y,Y,0,121500.0,State servant,Secondary / secondary special,Married,House / apartment,-19988,-3231,1,1,0,0,,2.0
5126463,-13,5,F,Y,N,0,112500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-17641,-10454,1,1,1,0,Medicine staff,1.0
5085650,-12,C,F,N,N,1,126000.0,Working,Secondary / secondary special,Widow,House / apartment,-19691,-473,1,0,0,0,,2.0
5025114,-26,X,F,N,Y,0,112500.0,Working,Secondary / secondary special,Widow,House / apartment,-22650,-14338,1,0,0,0,Laborers,1.0
5045724,-34,0,M,N,N,1,216000.0,Commercial associate,Higher education,Separated,House / apartment,-10776,-1174,1,0,0,0,Laborers,2.0
5058259,-15,C,M,N,N,1,225000.0,Commercial associate,Secondary / secondary special,Married,With parents,-17868,-1912,1,0,0,0,Drivers,3.0
5143122,-4,C,F,N,N,2,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15162,-1810,1,1,0,0,,4.0
5136009,-16,0,F,Y,Y,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21982,365243,1,0,0,0,,1.0
5023938,-13,0,M,Y,Y,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-9066,-2407,1,0,0,0,Cooking staff,3.0
5023539,-12,C,F,N,Y,0,81000.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,-21869,365243,1,0,0,0,,2.0
5052684,-25,C,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19238,365243,1,0,0,0,,2.0
5112665,-4,0,F,N,Y,0,148500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19826,-2888,1,0,0,1,High skill tech staff,1.0
5045514,-23,0,M,Y,N,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11498,-4491,1,0,0,0,,3.0
5125158,-7,C,M,N,Y,1,234000.0,Working,Secondary / secondary special,Married,House / apartment,-11970,-1748,1,0,0,0,Laborers,3.0
5067327,-10,X,M,N,N,2,202500.0,Working,Lower secondary,Married,House / apartment,-13593,-2546,1,1,0,0,Laborers,4.0
5125718,-19,C,F,Y,Y,0,135000.0,Working,Lower secondary,Married,House / apartment,-16413,-622,1,0,1,0,High skill tech staff,2.0
5046471,-10,X,M,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-15208,-5313,1,0,0,0,Laborers,2.0
5092230,-11,0,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-14496,-808,1,0,1,0,,2.0
5113325,-35,0,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22381,365243,1,0,0,0,,2.0
5038604,-11,C,F,N,Y,2,180000.0,State servant,Higher education,Married,House / apartment,-11020,-3578,1,0,0,0,Core staff,4.0
5038847,-10,0,F,N,Y,0,103500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17007,-1569,1,1,1,0,Sales staff,2.0
5116983,-16,C,F,N,Y,0,112500.0,State servant,Secondary / secondary special,Widow,House / apartment,-20075,-672,1,0,0,0,Medicine staff,1.0
5062547,-21,C,F,N,Y,3,247500.0,Commercial associate,Incomplete higher,Married,House / apartment,-12099,-2207,1,0,0,1,,5.0
5078924,-39,X,M,N,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-16116,-1000,1,0,1,0,Laborers,2.0
5065484,-10,0,M,Y,Y,0,247500.0,Working,Secondary / secondary special,Separated,House / apartment,-20196,-2697,1,0,0,0,Drivers,1.0
5117421,-3,C,M,Y,N,3,180000.0,Working,Secondary / secondary special,Married,House / apartment,-10048,-3475,1,1,0,0,,5.0
5023928,-6,C,F,N,Y,0,157500.0,Commercial associate,Higher education,Married,Rented apartment,-11937,-1889,1,0,0,0,Cooking staff,2.0
5118557,-18,C,F,N,Y,0,126000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-16849,-2896,1,0,1,0,Cooking staff,1.0
5118389,-31,X,M,Y,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20776,-2745,1,1,1,0,Managers,2.0
5111094,-3,0,M,N,Y,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,-12910,-359,1,0,1,0,Drivers,3.0
5117964,-44,C,M,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11496,-1345,1,0,0,0,Laborers,3.0
5033519,-4,0,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20299,365243,1,0,1,0,,2.0
5105262,-7,0,M,N,Y,0,180000.0,Working,Incomplete higher,Single / not married,House / apartment,-10305,-210,1,0,0,1,Laborers,1.0
5089538,-7,0,F,Y,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-18341,-5574,1,1,1,0,Laborers,2.0
5022398,-20,0,F,N,Y,0,153000.0,Pensioner,Higher education,Married,House / apartment,-21899,365243,1,0,1,0,,2.0
5047975,-37,0,F,N,N,0,180000.0,Working,Secondary / secondary special,Widow,Municipal apartment,-21413,-461,1,0,0,0,Cleaning staff,1.0
5148486,-6,C,F,N,Y,1,180000.0,Commercial associate,Higher education,Married,House / apartment,-19614,-2878,1,0,0,0,Managers,3.0
5009265,-18,C,M,Y,N,0,337500.0,State servant,Higher education,Married,With parents,-10266,-1652,1,1,1,0,Managers,2.0
5079007,-3,X,M,N,Y,0,202500.0,Commercial associate,Higher education,Married,Municipal apartment,-20845,-847,1,0,0,0,,2.0
5061962,-10,C,F,N,N,0,162000.0,Commercial associate,Higher education,Married,Rented apartment,-9106,-532,1,0,0,1,Accountants,2.0
5096043,-45,X,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,With parents,-11631,-584,1,1,0,0,,2.0
5062625,-27,X,F,N,Y,0,585000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18858,-2010,1,0,1,0,,2.0
5009420,-15,X,F,N,N,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19304,-464,1,1,1,0,Core staff,1.0
5026374,-33,0,M,N,Y,1,112500.0,Working,Higher education,Married,House / apartment,-13682,-5460,1,1,1,0,,3.0
5021887,-13,X,F,Y,Y,0,135000.0,Commercial associate,Higher education,Married,House / apartment,-16949,-1371,1,0,0,0,Managers,2.0
5095920,-2,X,F,N,N,0,76500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20592,365243,1,0,1,0,,2.0
5047745,-32,C,F,N,Y,2,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10086,-1679,1,0,0,0,Sales staff,4.0
5026122,-20,0,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-16277,-6979,1,0,0,0,High skill tech staff,2.0
5045795,-5,X,F,N,N,0,414000.0,Working,Higher education,Separated,House / apartment,-20786,-1447,1,0,0,0,,1.0
5105144,-20,C,M,Y,Y,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,-14263,-2553,1,1,1,0,Laborers,3.0
5114324,-41,X,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13967,-4850,1,1,1,0,High skill tech staff,2.0
5036975,-13,X,F,N,Y,0,157500.0,Pensioner,Lower secondary,Married,House / apartment,-23483,365243,1,0,0,0,,2.0
5062140,-21,C,M,Y,Y,1,135000.0,Commercial associate,Higher education,Married,House / apartment,-11383,-777,1,1,0,0,,3.0
5062190,-5,C,F,Y,Y,2,144000.0,Working,Higher education,Married,House / apartment,-14291,-532,1,0,0,1,Accountants,4.0
5113317,-31,C,F,Y,Y,0,153000.0,Working,Secondary / secondary special,Married,House / apartment,-19503,-10147,1,0,0,1,High skill tech staff,2.0
5062270,-14,X,F,N,Y,0,360000.0,State servant,Secondary / secondary special,Separated,House / apartment,-11958,-2816,1,0,0,0,Medicine staff,1.0
5021588,-5,X,F,Y,Y,0,247500.0,Working,Incomplete higher,Separated,House / apartment,-19672,-1375,1,1,0,0,Accountants,1.0
5095959,-9,C,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-16395,-7371,1,1,0,0,Managers,2.0
5023891,-33,C,F,N,Y,2,85500.0,Working,Higher education,Married,House / apartment,-12160,-458,1,0,0,0,,4.0
5105979,-21,C,M,N,N,0,225000.0,State servant,Secondary / secondary special,Married,House / apartment,-15108,-211,1,1,1,0,Drivers,2.0
5089316,-7,C,F,Y,N,0,135000.0,Commercial associate,Higher education,Married,House / apartment,-11616,-825,1,1,1,1,High skill tech staff,2.0
5137132,-21,C,M,Y,N,0,326250.0,Commercial associate,Higher education,Married,House / apartment,-11770,-108,1,1,0,0,Managers,2.0
5066581,-3,C,F,Y,Y,1,315000.0,Working,Incomplete higher,Single / not married,House / apartment,-11725,-2044,1,0,0,0,Core staff,2.0
5125212,0,C,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23176,365243,1,0,0,0,,1.0
5086037,-5,C,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-17444,-1112,1,1,0,0,Laborers,2.0
5139819,-20,0,M,N,Y,0,108000.0,Working,Secondary / secondary special,Married,House / apartment,-15997,-7341,1,1,1,0,Laborers,2.0
5148719,-39,C,F,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13254,-2542,1,0,1,0,,2.0
5010253,-4,C,F,Y,Y,0,247500.0,State servant,Secondary / secondary special,Married,House / apartment,-19714,-8348,1,0,0,0,Managers,2.0
5145835,-8,X,F,N,Y,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-19620,-2196,1,0,0,0,Core staff,2.0
5126803,-14,0,F,N,Y,1,391500.0,Working,Higher education,Married,House / apartment,-14066,-3027,1,0,0,0,,3.0
5117660,-49,0,M,N,N,0,162000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23655,365243,1,0,0,0,,2.0
5125696,-27,0,M,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10000,-1779,1,0,0,0,Laborers,3.0
5116328,-9,C,F,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-12104,-854,1,1,1,0,Medicine staff,2.0
5100417,-9,X,M,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-12029,-4570,1,0,0,0,Laborers,2.0
5054744,-2,X,F,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-17862,-212,1,0,0,0,Laborers,2.0
5148842,-26,X,M,N,Y,0,99000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21146,365243,1,0,1,1,,2.0
5010000,-34,0,F,Y,N,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-12330,-2809,1,0,1,1,Accountants,3.0
5115963,-15,X,M,Y,Y,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-14677,-3938,1,1,0,0,Laborers,4.0
5022175,-19,C,F,N,N,0,135000.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,-19911,-126,1,0,0,0,Cooking staff,1.0
5089518,-37,C,F,Y,N,1,405000.0,Working,Secondary / secondary special,Married,Rented apartment,-13810,-1678,1,1,1,1,Core staff,3.0
5150165,-29,0,F,N,N,0,252000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-21100,365243,1,0,0,0,,2.0
5061074,-4,0,M,Y,N,0,157500.0,State servant,Secondary / secondary special,Married,House / apartment,-14926,-3242,1,1,0,0,,2.0
5150251,-1,C,M,N,Y,2,99000.0,Working,Incomplete higher,Married,House / apartment,-11454,-2196,1,0,0,0,Laborers,4.0
5150045,-6,0,F,Y,Y,0,54000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-8627,-1537,1,0,0,0,Medicine staff,1.0
5142700,-29,C,F,Y,N,0,95850.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18931,-6678,1,1,0,0,Laborers,2.0
5068361,-27,0,F,Y,Y,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,-14084,-3246,1,0,0,0,Laborers,3.0
5078987,-13,C,M,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-21757,-2705,1,0,0,0,Drivers,2.0
5115957,-3,C,F,Y,Y,0,180000.0,Working,Secondary / secondary special,Widow,House / apartment,-15494,-4304,1,0,0,0,Sales staff,1.0
5095336,-23,C,M,N,Y,0,135000.0,Working,Higher education,Married,House / apartment,-20222,-218,1,0,0,0,Laborers,2.0
5022979,-33,0,F,Y,Y,0,225000.0,Working,Incomplete higher,Married,House / apartment,-18868,-11954,1,0,1,0,Managers,2.0
5092048,-8,0,F,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-11598,-2330,1,0,0,0,,3.0
5146043,-3,0,F,N,Y,0,360000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-18577,-2441,1,0,0,0,Accountants,1.0
5089470,-18,C,F,N,N,2,67500.0,Working,Secondary / secondary special,Married,Municipal apartment,-13891,-248,1,1,1,0,Core staff,4.0
5095868,-35,X,F,N,N,0,202500.0,Working,Higher education,Civil marriage,House / apartment,-15309,-5179,1,1,1,0,Core staff,2.0
5100111,-31,C,M,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-10239,365243,1,0,0,0,,2.0
5068185,-26,0,M,Y,Y,3,148500.0,State servant,Secondary / secondary special,Married,House / apartment,-12960,-2027,1,0,1,0,Drivers,5.0
5143502,-36,C,F,N,Y,1,121500.0,Working,Higher education,Married,House / apartment,-11981,-2965,1,1,0,0,Accountants,3.0
5029688,-6,0,F,Y,Y,0,270000.0,Commercial associate,Higher education,Married,House / apartment,-19960,-5679,1,0,0,0,Accountants,2.0
5026252,-32,0,F,N,N,0,135000.0,Pensioner,Higher education,Widow,House / apartment,-21232,365243,1,0,1,0,,1.0
5052717,-11,C,F,N,N,0,180000.0,Working,Secondary / secondary special,Single / not married,With parents,-19047,-2454,1,0,0,0,Laborers,1.0
5042068,-48,0,F,Y,N,2,270000.0,State servant,Higher education,Married,House / apartment,-16053,-7369,1,1,1,0,,4.0
5118036,-18,C,F,N,N,2,121500.0,Working,Higher education,Married,House / apartment,-11697,-614,1,0,0,0,HR staff,4.0
5113147,-2,C,F,N,N,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12044,-2805,1,0,0,0,Sales staff,3.0
5111087,-8,C,M,N,Y,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,-12910,-359,1,0,1,0,Drivers,3.0
5114565,-36,C,M,Y,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-15239,-2538,1,0,1,0,Drivers,3.0
5125162,-11,C,M,N,Y,1,234000.0,Working,Secondary / secondary special,Married,House / apartment,-11970,-1748,1,0,0,0,Laborers,3.0
5149194,-2,C,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18768,-2420,1,0,0,0,Sales staff,2.0
5022719,-28,C,M,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-23406,-2617,1,0,0,0,Security staff,2.0
5113869,-42,C,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-16115,-985,1,0,0,0,Sales staff,2.0
5066447,-1,C,F,N,Y,2,225000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-11268,-1741,1,0,0,1,Sales staff,4.0
5149329,-24,0,F,Y,Y,1,180000.0,Working,Higher education,Separated,House / apartment,-18838,-5981,1,0,0,0,Managers,2.0
5052657,-14,0,F,N,Y,0,103500.0,Working,Secondary / secondary special,Married,House / apartment,-10396,-564,1,0,0,1,IT staff,2.0
5100317,-12,X,F,Y,Y,0,139500.0,Commercial associate,Incomplete higher,Married,House / apartment,-15463,-2165,1,0,0,0,High skill tech staff,2.0
5036474,0,C,M,Y,N,2,180000.0,Commercial associate,Higher education,Married,House / apartment,-15716,-2673,1,0,0,0,Managers,4.0
5104983,-33,0,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Separated,Municipal apartment,-21629,365243,1,0,0,0,,1.0
5137421,-3,C,M,Y,N,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-11288,-1904,1,1,1,0,Drivers,3.0
5068040,-11,C,F,N,N,0,112500.0,State servant,Secondary / secondary special,Married,With parents,-17164,-9363,1,0,0,0,Medicine staff,2.0
5028272,-30,0,M,Y,Y,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,-17293,-203,1,0,1,1,Laborers,3.0
5061500,-3,C,F,N,Y,1,135000.0,Working,Incomplete higher,Married,House / apartment,-15948,-9359,1,0,0,0,,3.0
5137159,-1,C,F,N,N,0,211500.0,Working,Secondary / secondary special,Married,House / apartment,-17249,-1661,1,1,1,0,,2.0
5024126,-3,C,F,N,Y,1,135000.0,Working,Secondary / secondary special,Widow,House / apartment,-15675,-305,1,0,0,0,Sales staff,2.0
5067968,-9,C,F,N,N,0,108000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15803,-9029,1,0,1,0,High skill tech staff,2.0
5126552,-13,0,F,Y,N,2,135000.0,State servant,Higher education,Married,House / apartment,-13495,-2357,1,1,0,0,Core staff,4.0
5143490,-31,0,F,N,Y,1,121500.0,Working,Higher education,Married,House / apartment,-11981,-2965,1,1,0,0,Accountants,3.0
5068037,-35,0,F,N,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17614,-4219,1,0,0,0,Sales staff,2.0
5142738,-37,0,M,N,N,1,360000.0,Working,Higher education,Married,House / apartment,-11112,-469,1,1,1,0,Managers,3.0
5091684,-46,X,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-16086,-320,1,0,1,0,Laborers,2.0
5050747,-5,C,F,N,N,1,159750.0,Commercial associate,Higher education,Civil marriage,House / apartment,-9167,-317,1,1,1,0,Core staff,3.0
5090363,-38,0,F,N,Y,0,67500.0,Working,Higher education,Married,House / apartment,-12136,-1252,1,0,0,0,Sales staff,2.0
5068917,-8,C,F,N,Y,1,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13541,-3427,1,0,0,0,Core staff,3.0
5066431,-20,X,M,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-16289,-3049,1,0,0,1,Sales staff,2.0
5117436,-10,X,F,N,N,0,270000.0,Working,Higher education,Civil marriage,House / apartment,-15659,-339,1,1,1,0,,2.0
5143487,-42,0,M,N,Y,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11935,-1200,1,0,0,0,Drivers,3.0
5143154,-6,X,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-10437,-1596,1,0,0,0,Laborers,2.0
5050576,0,X,F,N,N,0,247500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22113,365243,1,0,1,0,,2.0
5135991,-13,5,F,N,Y,1,585000.0,Commercial associate,Higher education,Single / not married,House / apartment,-10430,-900,1,0,0,0,Managers,2.0
5090634,-2,X,F,N,N,0,63000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23429,365243,1,0,0,0,,2.0
5143380,-12,0,M,Y,Y,0,103500.0,Working,Secondary / secondary special,Married,House / apartment,-18543,-1353,1,0,0,0,,2.0
5146191,-45,0,M,N,Y,0,270000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-17047,365243,1,0,0,0,,2.0
5118305,-18,C,F,Y,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-18198,-2106,1,0,1,0,Sales staff,2.0
5090540,-5,C,M,N,Y,0,103500.0,Working,Secondary / secondary special,Single / not married,Office apartment,-11331,-1131,1,1,1,0,Cleaning staff,1.0
5095615,-24,C,M,N,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-11214,-1254,1,0,0,0,,3.0
5090987,-33,C,M,Y,Y,0,495000.0,Working,Incomplete higher,Married,With parents,-8917,-1101,1,0,0,1,Drivers,2.0
5048274,-4,C,F,Y,N,1,112500.0,Working,Higher education,Single / not married,House / apartment,-10028,-1618,1,0,0,0,Core staff,2.0
5091719,-23,C,F,Y,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14116,-2269,1,0,0,0,Medicine staff,2.0
5090534,-8,C,F,N,Y,3,202500.0,Working,Incomplete higher,Married,Co-op apartment,-15815,-8535,1,0,1,1,Medicine staff,5.0
5061256,-4,0,F,N,Y,0,112500.0,Working,Incomplete higher,Civil marriage,House / apartment,-9301,-1751,1,0,0,0,,2.0
5140176,-3,C,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21257,365243,1,0,1,0,,2.0
5047904,-40,C,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-18381,-734,1,0,1,0,Medicine staff,2.0
5105916,-11,C,F,N,N,1,225000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-12640,-399,1,0,0,0,Accountants,3.0
5092339,-27,C,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-19054,-1296,1,0,0,0,Cleaning staff,2.0
5088489,-17,C,M,Y,N,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14621,-834,1,0,0,1,Laborers,3.0
5113825,-27,C,F,N,Y,0,157500.0,State servant,Higher education,Married,House / apartment,-20163,-223,1,1,1,0,Core staff,2.0
5125667,-30,0,F,N,N,0,45000.0,State servant,Secondary / secondary special,Married,House / apartment,-18532,-3666,1,1,1,0,Core staff,2.0
5136003,-28,C,M,Y,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22253,365243,1,0,0,0,,2.0
5079062,-16,C,M,Y,N,0,121500.0,Working,Secondary / secondary special,Married,House / apartment,-14869,-6904,1,0,1,0,Laborers,2.0
5038611,-28,0,F,N,N,1,112500.0,Commercial associate,Higher education,Married,With parents,-12331,-3272,1,0,0,0,Core staff,3.0
5009558,-21,0,F,N,N,0,198000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18813,-9748,1,0,0,0,Laborers,2.0
5117508,-41,X,F,N,N,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,-12161,-127,1,1,0,0,Cooking staff,4.0
5042098,-4,C,F,N,N,1,108000.0,Working,Secondary / secondary special,Separated,House / apartment,-14349,-4082,1,0,1,0,,2.0
5137198,-23,C,M,Y,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-15565,-4004,1,1,1,0,,2.0
5058261,-3,0,M,N,N,1,225000.0,Commercial associate,Secondary / secondary special,Married,With parents,-17868,-1912,1,0,0,0,Drivers,3.0
5067341,-23,X,F,Y,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16541,-1085,1,0,1,0,,2.0
5114030,-6,X,F,N,N,0,99000.0,Working,Higher education,Married,House / apartment,-14661,-5521,1,0,0,0,,2.0
5096304,-11,X,F,N,N,1,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-9320,-2257,1,0,0,0,High skill tech staff,3.0
5045748,-37,C,M,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14893,-2604,1,0,0,0,Laborers,2.0
5021562,-28,X,M,Y,Y,0,360000.0,Working,Incomplete higher,Married,House / apartment,-9906,-122,1,1,1,0,Sales staff,2.0
5037156,-1,C,M,N,Y,0,360000.0,Working,Higher education,Single / not married,House / apartment,-14240,-2441,1,1,0,0,High skill tech staff,1.0
5126075,-37,C,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-11133,-1991,1,1,1,0,Laborers,2.0
5112660,0,0,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12269,-604,1,0,0,0,Managers,3.0
5089500,-17,C,M,Y,N,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-8958,-217,1,1,1,0,Drivers,1.0
5112637,-15,C,F,N,Y,0,157500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-12942,-3253,1,0,0,0,,2.0
5112717,-27,C,F,N,N,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,-14701,-4135,1,0,0,0,High skill tech staff,3.0
